Stock,MSE,MAE,RMSE,MAPE
ISRG,0.016452942043542862,0.11318943649530411,0.1282690167427063,0.13713742792606354
NFLX,0.03652543947100639,0.17507891356945038,0.1911163032054901,0.19983115792274475
EBAY,0.01806722953915596,0.11521811038255692,0.13441438972949982,0.13848178088665009
MRVL,0.027765145525336266,0.14426429569721222,0.16662876307964325,0.17755858600139618
NTES,0.021798333153128624,0.13908587396144867,0.147642582654953,0.16422425210475922
GILD,0.002688448643311858,0.04235067218542099,0.051850251853466034,0.2922874689102173
TSLA,0.04977798089385033,0.18245001137256622,0.22310979664325714,0.31086063385009766
SNY,0.009412536397576332,0.07901968061923981,0.09701822698116302,0.09383624792098999
AVGO,0.01060979999601841,0.08869912475347519,0.10300388187170029,0.11572466045618057
PAYX,0.0029312896076589823,0.041540589183568954,0.05414138361811638,0.06159742921590805
PEP,0.0019119350472465158,0.03455342724919319,0.04372568055987358,0.042005881667137146
ADSK,0.012045344337821007,0.09962037205696106,0.10975128412246704,0.12651920318603516
AMAT,0.006472469307482243,0.05674029141664505,0.08045165985822678,0.07412541657686234
TEAM,0.014000237919390202,0.09363720566034317,0.11832260340452194,0.11655253171920776
LRCX,0.01681838557124138,0.10600496828556061,0.12968571484088898,0.1456776261329651
WDAY,0.0323418490588665,0.1656842678785324,0.1798384040594101,0.2150430977344513
NXPI,0.007527571637183428,0.06871508061885834,0.08676157891750336,0.1030251607298851
KLAC,0.02084409072995186,0.12257098406553268,0.14437483251094818,0.1595795899629593
FISV,0.002452531363815069,0.040155358612537384,0.04952303692698479,0.054222527891397476
VRTX,0.010210586711764336,0.08869637548923492,0.10104744881391525,0.10977969318628311
MELI,0.005202804692089558,0.059204719960689545,0.0721304714679718,0.08487281948328018
AMZN,0.029850704595446587,0.16103120148181915,0.1727735698223114,0.18643800914287567
SNPS,0.005327983293682337,0.05956730246543884,0.07299303263425827,0.07350770384073257
ODFL,0.024581944569945335,0.15091653168201447,0.15678630769252777,0.17225632071495056
EXC,0.006161604542285204,0.06170770153403282,0.07849588990211487,0.10258328914642334
CSCO,0.0038562288973480463,0.0501074343919754,0.06209854036569595,0.07994170486927032
REGN,0.004870086908340454,0.055029455572366714,0.06978600472211838,0.06927520036697388
SIVB,0.02329351380467415,0.12013687193393707,0.15262213349342346,0.17583654820919037
CTAS,0.014554944820702076,0.10807076841592789,0.12064387649297714,0.13148704171180725
MU,0.0018690145807340741,0.035041846334934235,0.04323210194706917,0.0520542748272419
VOD,0.002234918996691704,0.037146247923374176,0.04727492853999138,0.15643751621246338
ORLY,0.005320983938872814,0.0637514591217041,0.07294507324695587,0.0715658888220787
CTSH,0.005331119522452354,0.05913202837109566,0.0730145126581192,0.09843212366104126
ILMN,0.01087478082627058,0.08960529416799545,0.10428221523761749,0.11165142804384232
ADI,0.008452980779111385,0.07227326929569244,0.09194009006023407,0.08986062556505203
ATVI,0.022069469094276428,0.13932231068611145,0.14855796098709106,0.17191821336746216
TROW,0.019856974482536316,0.11885055154561996,0.14091478288173676,0.14105099439620972
PYPL,0.014532393775880337,0.1091199517250061,0.12055037915706635,0.1452721208333969
GOOG,0.025533856824040413,0.1392637938261032,0.1597931683063507,0.16978517174720764
JBHT,0.01710314303636551,0.11161171644926071,0.1307789832353592,0.13117995858192444
AAPL,0.03346025571227074,0.16394175589084625,0.18292143940925598,0.20530031621456146
TMUS,0.009929358959197998,0.08247605711221695,0.09964616596698761,0.09810402244329453
KHC,0.001100527704693377,0.029933463782072067,0.03317420184612274,0.14163216948509216
ERIC,0.005054749082773924,0.05584637448191643,0.0710967555642128,0.07088232040405273
NVDA,0.022434333339333534,0.13515885174274445,0.14978094398975372,0.15985698997974396
BIIB,0.015117225237190723,0.09225383400917053,0.12295212596654892,0.3436335325241089
INTU,0.008512459695339203,0.0777081623673439,0.09226299077272415,0.09319214522838593
ADBE,0.022354276850819588,0.141916424036026,0.14951346814632416,0.16607815027236938
COST,0.003494861302897334,0.047632258385419846,0.05911735072731972,0.055961016565561295
AMD,0.03883505240082741,0.1759430468082428,0.19706611335277557,0.21637600660324097
AEP,0.0027740548830479383,0.04248061403632164,0.05266929790377617,0.06580501794815063
ALGN,0.006530710030347109,0.05923568084836006,0.08081281185150146,0.08796007186174393
MTCH,0.016190623864531517,0.10556478798389435,0.12724238634109497,0.13810008764266968
MSFT,0.005043838173151016,0.0596671923995018,0.0710199847817421,0.06649498641490936
FB,0.018382465466856956,0.11823716759681702,0.13558195531368256,0.14371325075626373
IDXX,0.01068347692489624,0.08631730824708939,0.10336090624332428,0.11617926508188248
CHTR,0.010203148238360882,0.09008894860744476,0.10101063549518585,0.10374609380960464
AZN,0.00851081870496273,0.0804191455245018,0.09225410223007202,0.09473627060651779
EA,0.011353367008268833,0.08728253096342087,0.10655217617750168,0.10528255999088287
HON,0.003987947013229132,0.046989940106868744,0.06315019726753235,0.07496784627437592
FTNT,0.00911035481840372,0.07396668940782547,0.09544818103313446,0.08643732964992523
LULU,0.021550990641117096,0.1334276795387268,0.14680255949497223,0.16043256223201752
