Stock,MSE,MAE,RMSE,MAPE
TEAM,0.03221268951892853,0.1549576371908188,0.1794789433479309,0.19327720999717712
LRCX,0.06096190959215164,0.22310124337673187,0.246904656291008,0.3018741011619568
WDAY,0.053555428981781006,0.2148457020521164,0.23142045736312866,0.2683529257774353
NXPI,0.007467936258763075,0.06796883046627045,0.08641722053289413,0.09016365557909012
KLAC,0.046732347458601,0.1980246603488922,0.21617665886878967,0.2537488639354706
FISV,0.005588882602751255,0.06032819300889969,0.07475882768630981,0.07732834666967392
VRTX,0.023592162877321243,0.13613057136535645,0.1535973995923996,0.1637069284915924
MELI,0.010917711071670055,0.08440600335597992,0.10448785126209259,0.11154431849718094
AMZN,0.0707855299115181,0.2629125416278839,0.26605549454689026,0.2975943982601166
SNPS,0.008058584295213223,0.07098203897476196,0.08976961672306061,0.08328677713871002
ODFL,0.022675998508930206,0.14636383950710297,0.15058551728725433,0.16196854412555695
EXC,0.004617189988493919,0.04980316385626793,0.06794990599155426,0.07812280207872391
CSCO,0.006555899977684021,0.07117624580860138,0.08096851408481598,0.11440163105726242
REGN,0.00515331793576479,0.05532623082399368,0.07178661227226257,0.07643558830022812
SIVB,0.007062013726681471,0.06905634701251984,0.08403579145669937,0.10455451905727386
CTAS,0.02483600378036499,0.1448397934436798,0.15759442746639252,0.16461633145809174
MU,0.010462666861712933,0.0796574056148529,0.1022871807217598,0.10696272552013397
VOD,0.0052860635332763195,0.061002057045698166,0.07270532101392746,0.2471543848514557
ORLY,0.009403929114341736,0.08929039537906647,0.09697385877370834,0.09793473780155182
CTSH,0.009309755638241768,0.0814773440361023,0.09648707509040833,0.11520208418369293
ILMN,0.010683388449251652,0.08267509192228317,0.10336048156023026,0.10492903739213943
ADI,0.014579146169126034,0.09877220541238785,0.12074413150548935,0.1200261116027832
ATVI,0.009935444220900536,0.08512382954359055,0.0996766984462738,0.10487576574087143
TROW,0.022371118888258934,0.12813198566436768,0.1495697796344757,0.14755098521709442
PYPL,0.10078407824039459,0.30926597118377686,0.3174650967121124,0.39260756969451904
GOOG,0.06180949509143829,0.22580860555171967,0.24861516058444977,0.2711332440376282
JBHT,0.006467058323323727,0.07191644608974457,0.08041802048683167,0.08231841772794724
AAPL,0.10530072450637817,0.3138415813446045,0.3245007395744324,0.3835311532020569
TMUS,0.012191119603812695,0.0885847806930542,0.11041340231895447,0.10086263716220856
KHC,0.0023230952210724354,0.04132617637515068,0.04819849878549576,0.18522489070892334
ERIC,0.010214005596935749,0.07792776077985764,0.10106436163187027,0.08920910209417343
NVDA,0.03371333330869675,0.17777080833911896,0.1836119145154953,0.20699617266654968
BIIB,0.01210961677134037,0.0741644874215126,0.11004370450973511,0.2752390503883362
INTU,0.0573386549949646,0.23217879235744476,0.23945491015911102,0.2775546610355377
ADBE,0.044337887316942215,0.2051641345024109,0.21056564152240753,0.23448701202869415
COST,0.007998834364116192,0.08067057281732559,0.08943620324134827,0.09344032406806946
AMD,0.05283611640334129,0.2145654708147049,0.2298610806465149,0.25265827775001526
AEP,0.0029732652474194765,0.042706143110990524,0.054527655243873596,0.06722085922956467
ALGN,0.038325097411870956,0.1300886571407318,0.19576796889305115,0.15959300100803375
MTCH,0.013682137243449688,0.10081972926855087,0.11697066575288773,0.12998029589653015
MSFT,0.031040649861097336,0.15683233737945557,0.1761835664510727,0.1737280786037445
FB,0.05479329079389572,0.2056487798690796,0.23407967388629913,0.24370607733726501
IDXX,0.027522314339876175,0.14267322421073914,0.16589850187301636,0.1710679829120636
CHTR,0.020568815991282463,0.13269327580928802,0.1434183269739151,0.14958256483078003
AZN,0.010561414062976837,0.09018806368112564,0.10276874154806137,0.10518400371074677
EA,0.00890897586941719,0.07882344722747803,0.09438737481832504,0.09396533668041229
HON,0.012168888002634048,0.09137485176324844,0.11031268537044525,0.12822526693344116
FTNT,0.02745216153562069,0.1474139541387558,0.1656869351863861,0.17516383528709412
LULU,0.035434938967227936,0.1751592755317688,0.18824170529842377,0.20649453997612
