Stock,Epoch,Lookback,Delay,N_Top,Validation Loss,MSE,MAE,RMSE,MAPE
MNST,38,29,-1,2,0.04149509593844414,0.041495096,0.16064648,0.20370345,0.9584779
MNST,39,26,-1,2,0.04505947604775429,0.04505948,0.1631923,0.21227218,0.73221004
MNST,40,25,-1,2,0.04542163386940956,0.04542163,0.1588619,0.21312352,0.68586
MNST,41,25,-1,2,0.04146941751241684,0.041469418,0.16153398,0.20364042,0.8909995
MNST,42,27,-1,2,0.03951878845691681,0.03951879,0.14768675,0.19879334,8196240000000.0
MNST,43,20,-1,2,0.0417247973382473,0.041724797,0.15016808,0.20426649,0.81076294
MNST,44,22,-1,2,0.03783038631081581,0.03783039,0.15637296,0.19450036,0.880076
MNST,45,33,-1,2,0.03830781206488609,0.038307812,0.15360357,0.19572382,0.8651289
MNST,46,24,-1,2,0.04335341602563858,0.043353416,0.16187681,0.20821483,0.65311384
MNST,47,26,-1,2,0.0359160490334034,0.03591605,0.14857273,0.18951531,9229122000000.0
MNST,48,26,-1,2,0.04277389496564865,0.042773895,0.15850712,0.2068185,0.812481
MNST,49,30,-1,2,0.03944527357816696,0.039445274,0.1532037,0.19860834,0.6838491
MNST,50,25,-1,2,0.04557667672634125,0.045576673,0.1627501,0.21348694,1.17819
ODFL,1,31,-2,2,0.06701470911502838,0.06701471,0.20180987,0.258872,2.4346592
ODFL,2,36,-1,2,0.0732497125864029,0.073249705,0.20670639,0.27064684,1.1730478
ODFL,3,29,-1,2,0.05602853745222092,0.056028537,0.18394418,0.23670349,8576879300000.0
ODFL,4,25,-1,2,0.0671849176287651,0.067184925,0.20860085,0.25920054,2.0149305
ODFL,5,31,-1,2,0.06353667378425598,0.063536674,0.1984666,0.25206482,3.3142836
ODFL,6,26,-1,2,0.05020006000995636,0.050200056,0.16940993,0.2240537,1.3152853
ODFL,7,25,-1,2,0.05650511756539345,0.05650512,0.18232131,0.23770806,2.375656
ODFL,8,25,-1,2,0.07418140769004822,0.07418141,0.21120869,0.27236265,2.8045468
ODFL,9,25,-1,2,0.05829836055636406,0.058298364,0.18401459,0.24145055,1.3190782
ODFL,10,26,-1,2,0.06478992104530334,0.06478992,0.20075761,0.25453866,8153729600000.0
ODFL,11,23,-1,2,0.06656159460544586,0.066561595,0.19913621,0.25799534,2.140788
ODFL,12,31,-1,2,0.06327784806489944,0.06327784,0.19399114,0.25155088,2.022308
ODFL,13,28,-1,2,0.05778898298740387,0.05778898,0.18356398,0.24039339,8340048400000.0
ODFL,14,24,-1,2,0.06429234147071838,0.06429235,0.19827169,0.25355935,1.5832211
ODFL,15,27,-1,2,0.0648806020617485,0.0648806,0.20010546,0.25471672,3.0760252
ODFL,16,29,-1,2,0.06528843939304352,0.065288454,0.19915703,0.25551605,8946525000000.0
ODFL,17,25,-1,2,0.056852005422115326,0.056852005,0.18480986,0.23843658,1.2338468
ODFL,18,28,-1,2,0.06183658540248871,0.06183659,0.19084527,0.24866964,8942426000000.0
ODFL,19,22,-1,2,0.057479165494441986,0.05747917,0.18374439,0.23974814,1.2674224
ODFL,20,24,-1,2,0.05931266024708748,0.059312653,0.19139034,0.2435419,3.1484845
ODFL,21,25,-1,2,0.06515569239854813,0.065155685,0.19802566,0.25525612,1.8757229
ODFL,22,33,-1,2,0.06897704303264618,0.06897704,0.20605095,0.2626348,2.1299887
ODFL,23,27,-1,2,0.06259479373693466,0.06259479,0.19574144,0.2501895,2.090673
ODFL,24,30,-1,2,0.05897847190499306,0.058978472,0.18515798,0.24285483,1.6954428
ODFL,25,26,-1,2,0.06606124341487885,0.06606125,0.20341386,0.25702384,8563237000000.0
ODFL,26,27,-1,2,0.06420654058456421,0.06420654,0.19688262,0.2533901,2.088163
ODFL,27,25,-1,2,0.06679040938615799,0.06679041,0.20144548,0.2584384,8726395000000.0
ODFL,28,24,-1,2,0.05967249721288681,0.059672497,0.19189225,0.24427955,2.8804588
ODFL,29,23,-1,2,0.061121419072151184,0.061121423,0.18735522,0.24722748,2.0465205
ODFL,30,26,-1,2,0.06315726786851883,0.06315727,0.19007003,0.2513111,1.8255228
ODFL,31,29,-1,2,0.04984626919031143,0.04984627,0.17803366,0.22326279,2.0951297
ODFL,32,28,-1,2,0.057355307042598724,0.05735531,0.18280168,0.23948969,1.9204906
ODFL,33,26,-1,2,0.06232664734125137,0.062326655,0.20189983,0.24965307,9071623000000.0
ODFL,34,28,-1,2,0.05789339169859886,0.05789339,0.19172864,0.24061045,2.0835247
ODFL,35,26,-1,2,0.056052956730127335,0.05605296,0.17662978,0.23675506,1.6940314
ODFL,36,31,-1,2,0.062460944056510925,0.062460944,0.19777757,0.24992187,2.7652106
ODFL,37,24,-1,2,0.061532776802778244,0.06153278,0.18810065,0.24805802,1.5470446
ODFL,38,27,-1,2,0.0598917119204998,0.059891716,0.18682326,0.24472784,8692354000000.0
ODFL,39,30,-1,2,0.06387490034103394,0.0638749,0.18989791,0.25273484,2.0215392
ODFL,40,30,-1,2,0.06304851174354553,0.06304851,0.19264849,0.25109464,1.1932191
ODFL,41,28,-1,2,0.0697566568851471,0.06975666,0.20560639,0.26411486,2.3649049
ODFL,42,31,-1,2,0.06897362321615219,0.068973616,0.20363383,0.2626283,1.2891282
ODFL,43,28,-1,2,0.05566387251019478,0.05566387,0.17871565,0.23593192,8085193000000.0
ODFL,44,27,-1,2,0.07085055112838745,0.07085055,0.20529339,0.26617765,1.8849702
ODFL,45,30,-1,2,0.06393914669752121,0.06393915,0.1910165,0.25286192,3.200716
ODFL,46,31,-1,2,0.0513954758644104,0.051395476,0.17602864,0.2267057,1.527934
ODFL,47,31,-1,2,0.06959740072488785,0.06959739,0.20242764,0.26381317,3.1861997
ODFL,48,25,-1,2,0.07742901891469955,0.07742902,0.2158179,0.2782607,2.3444574
ODFL,49,29,-1,2,0.07292719930410385,0.07292721,0.20662718,0.27005038,1.6090572
ODFL,50,34,-1,2,0.0648360624909401,0.06483606,0.20100065,0.25462925,1.7767717
ASML,1,29,-1,2,0.046071186661720276,0.046071194,0.16937709,0.21464202,1.530638
ASML,2,28,-1,2,0.04076918587088585,0.04076919,0.15557188,0.20191382,6669997700000.0
ASML,3,25,-1,2,0.05570092424750328,0.055700924,0.18192786,0.23601043,6886998400000.0
ASML,4,27,-1,2,0.04912553355097771,0.04912553,0.16766502,0.22164279,1.356974
ASML,5,28,-1,2,0.055554576218128204,0.055554572,0.17363586,0.23570018,1.5553521
ASML,6,31,-1,2,0.049022357910871506,0.049022354,0.16758971,0.22140992,6797810700000.0
ASML,7,35,-1,2,0.05380067601799965,0.05380068,0.17909414,0.23194973,1.492754
ASML,8,26,-1,2,0.055821001529693604,0.055821,0.18083683,0.23626469,6789240000000.0
ASML,9,23,-1,2,0.05143556743860245,0.051435564,0.17737742,0.2267941,1.1539595
ASML,10,26,-1,2,0.04617531970143318,0.046175323,0.16502704,0.21488445,1.5392092
ASML,11,27,-1,2,0.055662233382463455,0.05566223,0.18676236,0.23592845,1.6740953
ASML,12,31,-1,2,0.052836284041404724,0.052836288,0.17693684,0.22986145,1.7192063
ASML,13,29,-1,2,0.0553019754588604,0.05530198,0.18097077,0.23516373,1.4813315
ASML,14,31,-1,2,0.04865873605012894,0.048658736,0.166719,0.22058725,7080714000000.0
ASML,15,30,-1,2,0.0548836849629879,0.05488368,0.17808606,0.23427266,1.7700909
ASML,16,28,-1,2,0.055124685168266296,0.05512469,0.1757968,0.23478648,6910321000000.0
ASML,17,26,-1,2,0.060789164155721664,0.06078916,0.19425938,0.24655458,7230549000000.0
ASML,18,25,-1,2,0.05156466364860535,0.051564664,0.17307623,0.22707854,7024049400000.0
ASML,19,25,-1,2,0.04866247624158859,0.04866248,0.17441224,0.22059573,1.9419372
ASML,20,27,-1,2,0.052346453070640564,0.052346453,0.17339022,0.22879347,1.2928755
ASML,21,25,-1,2,0.048448141664266586,0.048448138,0.16924694,0.22010937,1.6147305
ASML,22,27,-1,2,0.04994707927107811,0.04994708,0.17179516,0.22348844,1.3942238
ASML,23,28,-1,2,0.05612000823020935,0.056120005,0.19608505,0.2368966,7899868000000.0
ASML,24,26,-1,2,0.0475999116897583,0.047599915,0.16624662,0.21817406,1.6546335
ASML,25,29,-1,2,0.051225364208221436,0.051225368,0.16696241,0.22633022,1.6348566
ASML,26,29,-1,2,0.056303735822439194,0.056303736,0.18373348,0.23728408,7229373700000.0
ASML,27,27,-1,2,0.04270265996456146,0.042702664,0.15654983,0.20664623,1.5893509
ASML,28,31,-1,2,0.05716077610850334,0.057160772,0.18448533,0.23908319,1.7340702
ASML,29,29,-1,2,0.057088978588581085,0.057088982,0.18540102,0.23893301,1.6133078
ASML,30,28,-1,2,0.04638579115271568,0.046385784,0.16644481,0.21537359,1.5153781
ASML,31,28,-1,2,0.04572498798370361,0.04572499,0.15960698,0.21383403,1.3734871
ASML,32,25,-1,2,0.04420674219727516,0.044206746,0.15653898,0.210254,1.2529904
ASML,33,30,-1,2,0.05057404935359955,0.050574053,0.17217356,0.22488676,1.212169
ASML,34,23,-1,2,0.049804460257291794,0.049804453,0.17154644,0.22316912,2.049957
ASML,35,27,-1,2,0.05163680389523506,0.051636808,0.18135132,0.22723734,7254990000000.0
ASML,36,31,-1,2,0.04344052076339722,0.043440513,0.15185647,0.20842388,1.1939683
ASML,37,28,-1,2,0.05007791519165039,0.050077904,0.17489652,0.22378093,1.6946532
ASML,38,29,-1,2,0.03829192742705345,0.038291924,0.15303917,0.19568323,7523448400000.0
ASML,39,27,-1,2,0.057856373488903046,0.057856373,0.18408434,0.24053352,2.0291975
ASML,40,26,-1,2,0.052816085517406464,0.052816078,0.17192712,0.2298175,1.6956688
ASML,41,27,-1,2,0.05163075774908066,0.051630754,0.1679624,0.22722402,1.9159471
ASML,42,25,-1,2,0.040159743279218674,0.040159743,0.15141845,0.20039897,1.640065
ASML,43,29,-1,2,0.0468720979988575,0.046872098,0.16686489,0.21649964,1.6615242
ASML,44,30,-1,2,0.05998885631561279,0.059988864,0.18386728,0.24492624,1.2988502
ASML,45,32,-1,2,0.043451111763715744,0.043451108,0.1648519,0.20844929,1.5156287
ASML,46,33,-1,2,0.042622148990631104,0.04262215,0.16425465,0.20645133,1.6471516
ASML,47,25,-1,2,0.0503612719476223,0.05036127,0.17025752,0.22441317,7067241000000.0
ASML,48,30,-1,2,0.04830512776970863,0.048305128,0.17858635,0.21978427,1.7161566
ASML,49,25,-1,2,0.041448287665843964,0.041448288,0.1598879,0.20358853,1.7168489
ASML,50,27,-1,2,0.04983067512512207,0.049830675,0.17133386,0.22322786,2.3932376
INTU,1,26,-4,2,0.07646612823009491,0.07646612,0.2438184,0.27652508,8813398000000.0
INTU,2,23,-4,2,0.0650569498538971,0.06505695,0.22076438,0.25506264,6.9889026
INTU,3,23,-4,2,0.07447117567062378,0.07447117,0.23550186,0.27289405,3.8542454
INTU,4,28,-4,2,0.0677468553185463,0.067746855,0.22741033,0.26028225,7.143361
INTU,5,22,-4,2,0.07501855492591858,0.075018555,0.23615198,0.27389514,3.7395408
INTU,6,20,-4,2,0.06555301696062088,0.06555302,0.22395349,0.25603324,3.2448695
INTU,7,27,-4,2,0.07348750531673431,0.0734875,0.2408072,0.27108577,7.530123
INTU,8,23,-3,2,0.07595620304346085,0.07595621,0.24208312,0.27560154,2.795616
INTU,9,26,-3,2,0.07158474624156952,0.071584746,0.23280373,0.26755327,6.4791512
INTU,10,25,-3,2,0.06774789094924927,0.0677479,0.22821288,0.26028427,2.6964386
INTU,11,25,-3,2,0.0776873379945755,0.07768733,0.23810212,0.27872446,8077062400000.0
INTU,12,20,-3,2,0.07060104608535767,0.070601046,0.23488264,0.26570857,2.883822
INTU,13,21,-3,2,0.07007309794425964,0.070073105,0.228503,0.26471326,1.7570186
INTU,14,23,-4,2,0.0718984603881836,0.07189846,0.2434228,0.2681389,7.420135
INTU,15,25,-3,2,0.06720154732465744,0.067201555,0.22439145,0.25923264,8098054000000.0
INTU,16,23,-4,2,0.07476295530796051,0.07476296,0.24405552,0.27342817,2.1657066
INTU,17,20,-4,2,0.062308937311172485,0.062308934,0.21287586,0.24961758,8919516000000.0
INTU,18,22,-3,2,0.06853730976581573,0.06853731,0.22772688,0.26179633,3.7345366
INTU,19,23,-3,2,0.07167750597000122,0.0716775,0.23214434,0.26772654,7.415762
INTU,20,20,-4,2,0.0709662064909935,0.07096621,0.23712176,0.26639482,7.3822684
INTU,21,20,-3,2,0.07366007566452026,0.07366007,0.23638676,0.27140388,2.367387
INTU,22,20,-4,2,0.06666706502437592,0.06666706,0.22500099,0.25819963,2.1063068
INTU,23,20,-4,2,0.06969957798719406,0.06969958,0.23257738,0.26400676,2.3972664
INTU,24,20,-3,2,0.07416200637817383,0.074162,0.23214951,0.272327,3.928387
INTU,25,20,-3,2,0.06708838790655136,0.067088395,0.22547957,0.25901428,8724134000000.0
INTU,26,20,-4,2,0.07036931067705154,0.07036932,0.23162282,0.26527217,2.4244826
INTU,27,20,-4,2,0.07108394801616669,0.07108395,0.23459163,0.26661572,3.6956012
INTU,28,23,-4,2,0.06974721699953079,0.06974722,0.23466471,0.26409698,1.7632585
INTU,29,20,-4,2,0.06351376324892044,0.06351377,0.21997452,0.25201938,2.0368376
INTU,30,20,-4,2,0.06863237172365189,0.06863237,0.22813785,0.26197782,9183306000000.0
INTU,31,20,-4,2,0.06347514688968658,0.06347514,0.21935801,0.25194272,8.182415
INTU,32,20,-3,2,0.06965036690235138,0.069650374,0.23198149,0.26391357,2.8247414
INTU,33,20,-4,2,0.06973300874233246,0.06973301,0.22967738,0.2640701,3.0938396
INTU,34,21,-3,2,0.06984570622444153,0.06984571,0.23125075,0.2642834,1.86335
INTU,35,20,-4,2,0.06172776222229004,0.061727766,0.21491815,0.24845073,7.9654894
INTU,36,20,-3,2,0.07247169315814972,0.07247169,0.23690377,0.26920566,4.027258
INTU,37,20,-3,2,0.0662054717540741,0.06620548,0.22468735,0.25730425,2.347468
INTU,38,20,-3,2,0.07434022426605225,0.074340224,0.23970406,0.27265403,9181600000000.0
INTU,39,20,-3,2,0.07086782902479172,0.07086783,0.2299605,0.2662101,3.3359892
INTU,40,20,-4,2,0.06926916539669037,0.06926917,0.23279065,0.26319036,8904643000000.0
INTU,41,20,-3,2,0.06357915699481964,0.063579164,0.22081135,0.2521491,1.5663855
INTU,42,20,-4,2,0.06106288358569145,0.061062872,0.21392591,0.24710903,2.272487
INTU,43,20,-3,2,0.06281493604183197,0.062814936,0.22272642,0.25062907,3.8823495
INTU,44,20,-3,2,0.07139905542135239,0.07139906,0.23756973,0.26720604,2.8180056
INTU,45,20,-4,2,0.07318506389856339,0.07318507,0.2321725,0.2705274,2.8490212
INTU,46,20,-3,2,0.08135005086660385,0.08135006,0.25042245,0.2852193,7.512029
INTU,47,20,-5,2,0.07046987861394882,0.07046988,0.23285273,0.26546162,3.1856015
INTU,48,20,-3,2,0.0724276527762413,0.07242766,0.23785535,0.26912388,8.010568
INTU,49,21,-4,2,0.06979965418577194,0.069799654,0.23315884,0.26419625,2.0496757
INTU,50,22,-4,2,0.07686090469360352,0.076860905,0.24330208,0.27723798,2.1103022
GOOG,1,32,-3,3,0.05338132753968239,0.05338133,0.18371622,0.23104401,1.9652236
GOOG,2,29,-2,3,0.05789868161082268,0.057898678,0.19462703,0.24062145,2.3646784
GOOG,3,31,-2,3,0.052109330892562866,0.052109323,0.18060355,0.22827467,1.5871488
GOOG,4,28,-1,2,0.051659926772117615,0.05165993,0.18125618,0.22728822,1.7626294
GOOG,5,27,-1,2,0.06210722029209137,0.062107228,0.20370634,0.24921322,1.1516101
GOOG,6,23,-1,2,0.0450713187456131,0.04507132,0.16943926,0.21230006,8925680000000.0
GOOG,7,25,-1,2,0.06175566837191582,0.061755657,0.20002325,0.24850686,2.0492842
GOOG,8,20,-1,2,0.05376119539141655,0.0537612,0.18406425,0.23186462,1.9956025
GOOG,9,25,-1,2,0.05535360053181648,0.055353604,0.18387376,0.23527347,1.6299686
GOOG,10,22,-1,2,0.0444156788289547,0.044415675,0.17128204,0.21075027,1.7697613
GOOG,11,24,-1,2,0.05544382333755493,0.055443823,0.18415615,0.23546512,1.5961735
GOOG,12,20,-1,2,0.059687428176403046,0.059687432,0.1987795,0.24431011,1.8823453
GOOG,13,21,-1,2,0.05354974791407585,0.05354975,0.18774317,0.2314082,1.521348
GOOG,14,20,-1,2,0.05168178677558899,0.051681794,0.185715,0.2273363,1.8802568
GOOG,15,24,-1,2,0.05418294295668602,0.054182947,0.18333463,0.2327723,9041773000000.0
GOOG,16,21,-1,2,0.05424736440181732,0.054247368,0.18462327,0.23291065,2.0100348
GOOG,17,21,-1,2,0.05871330574154854,0.058713306,0.18936072,0.24230829,1.227068
GOOG,18,24,-1,2,0.06013843044638634,0.060138434,0.19131774,0.24523139,1.5709413
GOOG,19,21,-1,2,0.05853450298309326,0.058534507,0.19107117,0.24193905,1.5507131
GOOG,20,20,-1,2,0.05499988794326782,0.054999888,0.19445385,0.23452055,8796614000000.0
GOOG,21,21,-1,2,0.0596122071146965,0.059612215,0.19317375,0.24415612,1.8986388
GOOG,22,24,-1,2,0.05967516824603081,0.059675172,0.19336262,0.24428502,8684877400000.0
GOOG,23,24,-1,2,0.050459012389183044,0.05045902,0.18094113,0.22463085,1.661126
GOOG,24,24,-1,2,0.048067376017570496,0.048067372,0.17007545,0.21924272,1.5176665
GOOG,25,24,-1,2,0.05579870939254761,0.05579871,0.19222961,0.2362175,1.9386516
GOOG,26,22,-1,2,0.051080379635095596,0.051080372,0.17989798,0.22600967,1.4659128
GOOG,27,24,-1,2,0.04912567138671875,0.04912567,0.17844917,0.22164312,1.7210963
GOOG,28,21,-1,2,0.05215977504849434,0.052159775,0.17813095,0.22838515,1.4082341
GOOG,29,20,-1,2,0.052691664546728134,0.05269166,0.19058627,0.22954664,2.0813398
GOOG,30,21,-1,2,0.058461759239435196,0.05846176,0.1956675,0.24178867,1.695133
GOOG,31,25,-1,2,0.051896072924137115,0.051896077,0.18172927,0.2278071,1.2539951
GOOG,32,22,-1,2,0.0538485087454319,0.053848505,0.18587798,0.2320528,1.3963009
GOOG,33,20,-1,2,0.06345205008983612,0.06345204,0.2037147,0.2518969,8518383400000.0
GOOG,34,21,-1,2,0.045464884489774704,0.045464884,0.16186978,0.21322496,1.3358214
GOOG,35,21,-1,2,0.052746668457984924,0.052746672,0.18751594,0.22966644,1.6288851
GOOG,36,22,-1,2,0.05601101368665695,0.056011017,0.18872821,0.23666647,1.8075318
GOOG,37,20,-1,2,0.05190029367804527,0.051900294,0.18345122,0.22781636,1.7764035
GOOG,38,20,-1,2,0.05464739724993706,0.0546474,0.1823782,0.23376784,1.4941043
GOOG,39,23,-1,2,0.0537806898355484,0.053780686,0.19131526,0.23190664,1.6634018
GOOG,40,20,-1,2,0.04450765624642372,0.04450766,0.16746043,0.21096839,1.5248939
GOOG,41,20,-1,2,0.05530305206775665,0.055303056,0.17946024,0.23516601,1.2199097
GOOG,42,24,-1,2,0.046820174902677536,0.046820175,0.16983674,0.2163797,1.8439572
GOOG,43,24,-1,2,0.06046370044350624,0.060463704,0.19536047,0.24589369,9108521000000.0
GOOG,44,20,-1,2,0.05719215050339699,0.057192154,0.19155033,0.23914881,1.7231202
GOOG,45,22,-1,2,0.06041627377271652,0.060416274,0.19292726,0.24579722,1.6331369
GOOG,46,23,-1,2,0.06835766136646271,0.06835766,0.21546806,0.26145297,1.8732268
GOOG,47,20,-1,2,0.04839115962386131,0.048391163,0.17298755,0.21997991,1.7973206
GOOG,48,22,-1,2,0.055008772760629654,0.055008776,0.18745989,0.2345395,1.667554
GOOG,49,21,-1,2,0.05615983158349991,0.05615983,0.18559125,0.23698066,2.0533
GOOG,50,22,-1,2,0.04814322665333748,0.04814323,0.1751167,0.21941565,1.8133513
NFLX,1,32,-1,2,0.08250899612903595,0.082508996,0.24962908,0.28724378,6.324618
NFLX,2,35,-1,2,0.07515621185302734,0.07515622,0.23629008,0.27414635,3.285551
NFLX,3,37,-1,2,0.07733635604381561,0.077336356,0.23704255,0.27809414,3.4566631
NFLX,4,33,-1,2,0.07062876969575882,0.07062878,0.22616458,0.26576075,2.847336
NFLX,5,31,-1,2,0.07656081765890121,0.076560825,0.24170473,0.27669626,3.2294018
NFLX,6,33,-1,2,0.07833504676818848,0.078335054,0.24208422,0.279884,2.7194917
NFLX,7,30,-1,2,0.07630006223917007,0.07630006,0.23846212,0.27622467,2.6822836
NFLX,8,34,-1,2,0.06770875304937363,0.06770875,0.23069154,0.26020905,9431875000000.0
NFLX,9,35,-1,2,0.07500015944242477,0.07500017,0.23576932,0.2738616,2.7206724
NFLX,10,32,-1,2,0.07093651592731476,0.070936516,0.23068759,0.2663391,2.939715
NFLX,11,32,-1,2,0.07669351994991302,0.07669351,0.24115768,0.27693594,2.4576068
NFLX,12,33,-1,2,0.07245498895645142,0.07245499,0.23737784,0.26917464,2.7640023
NFLX,13,37,-1,2,0.077627032995224,0.077627026,0.23580912,0.27861628,10106144000000.0
NFLX,14,28,-1,2,0.07819002866744995,0.07819002,0.23890455,0.2796248,2.497498
NFLX,15,25,-1,2,0.07805919647216797,0.078059204,0.24608965,0.27939078,3.1789522
NFLX,16,39,-1,2,0.08365914970636368,0.08365915,0.25069922,0.2892389,3.4151099
NFLX,17,36,-1,2,0.07355185598134995,0.073551856,0.22848013,0.27120444,3.3030689
NFLX,18,31,-1,2,0.0724668949842453,0.0724669,0.23281185,0.26919678,9281399000000.0
NFLX,19,31,-1,2,0.07440398633480072,0.074403994,0.23731607,0.27277094,3.7215147
NFLX,20,39,-1,2,0.07527009397745132,0.07527009,0.23651522,0.27435395,3.0752292
NFLX,21,29,-1,2,0.07994689792394638,0.079946905,0.25099707,0.28274885,4.957402
NFLX,22,37,-1,2,0.07163409888744354,0.0716341,0.22434449,0.26764548,2.2470236
NFLX,23,29,-1,2,0.07114043831825256,0.07114043,0.22544065,0.26672164,3.075818
NFLX,24,29,-1,2,0.07681006193161011,0.07681007,0.24125855,0.2771463,3.8845487
NFLX,25,39,-1,2,0.07855023443698883,0.078550234,0.2450732,0.28026813,9576603000000.0
NFLX,26,31,-1,2,0.07556957751512527,0.07556958,0.23750502,0.2748992,3.5511243
NFLX,27,29,-1,2,0.08081571757793427,0.08081573,0.24631493,0.28428108,3.5389793
NFLX,28,32,-1,2,0.07790833711624146,0.07790833,0.24225828,0.27912062,3.3556201
NFLX,29,32,-1,2,0.07847760617733002,0.07847761,0.24422628,0.28013855,3.7174313
NFLX,30,36,-1,2,0.08086691796779633,0.080866925,0.24796961,0.2843711,3.7132666
NFLX,31,35,-1,2,0.0777469053864479,0.077746905,0.23740554,0.27883133,9531627000000.0
NFLX,32,32,-1,2,0.0826953798532486,0.08269538,0.24960968,0.28756803,3.9654236
NFLX,33,29,-1,2,0.07266436517238617,0.072664365,0.2316637,0.2695633,2.8948786
NFLX,34,31,-1,2,0.08841358870267868,0.08841358,0.25764996,0.2973442,3.4533434
NFLX,35,31,-1,2,0.07715688645839691,0.07715688,0.23230018,0.27777126,2.6258187
NFLX,36,31,-1,2,0.07113662362098694,0.07113662,0.22635484,0.26671448,3.2220712
NFLX,37,33,-1,2,0.08550579845905304,0.08550579,0.25366017,0.29241374,3.1363187
NFLX,38,35,-1,2,0.08181558549404144,0.081815585,0.24563606,0.28603423,4.2985783
NFLX,39,37,-1,2,0.07946397364139557,0.07946397,0.24473023,0.28189355,3.0573068
NFLX,40,37,-1,2,0.07001206278800964,0.07001206,0.22864118,0.26459792,2.6794574
NFLX,41,35,-1,2,0.07895790040493011,0.07895791,0.24547337,0.2809945,2.8438175
NFLX,42,31,-1,2,0.07971660792827606,0.07971661,0.24955928,0.2823413,2.313566
NFLX,43,39,-1,2,0.07419111579656601,0.07419112,0.23591506,0.27238047,2.3491778
NFLX,44,37,-1,2,0.07013619691133499,0.0701362,0.22863145,0.2648324,2.625441
NFLX,45,33,-1,2,0.06855928897857666,0.06855928,0.2238916,0.2618383,1.9974891
NFLX,46,33,-1,2,0.06812475621700287,0.06812476,0.22466697,0.26100722,2.979381
NFLX,47,31,-1,2,0.07143216580152512,0.071432166,0.22674191,0.26726797,2.6266234
NFLX,48,34,-1,2,0.07618337124586105,0.07618337,0.2375293,0.27601334,2.780733
NFLX,49,35,-1,2,0.06757941842079163,0.06757942,0.22501682,0.2599604,2.719074
NFLX,50,38,-1,2,0.07691796123981476,0.07691796,0.24161895,0.2773409,3.3620756
ORLY,1,27,-4,2,0.06657468527555466,0.066574685,0.22683065,0.2580207,3.6351335
ORLY,2,29,-3,2,0.06258945912122726,0.06258945,0.21971218,0.25017884,0.78912526
ORLY,3,33,-3,2,0.06824364513158798,0.068243645,0.23524858,0.26123485,1.1856033
ORLY,4,24,-2,2,0.06394892930984497,0.06394892,0.2249333,0.25288123,0.9320229
ORLY,5,33,-2,2,0.05866602435708046,0.058666028,0.21465011,0.24221072,0.9483654
ORLY,6,28,-2,2,0.06237504258751869,0.06237504,0.22435683,0.24974996,11761249000000.0
ORLY,7,35,-1,2,0.07036810368299484,0.0703681,0.23696879,0.26526988,1.0753049
ORLY,8,31,-1,2,0.06764158606529236,0.067641586,0.22964282,0.26007995,0.9971011
ORLY,9,33,-2,2,0.06297659873962402,0.0629766,0.222234,0.25095138,1.6503885
ORLY,10,33,-2,2,0.07623396813869476,0.07623397,0.24616526,0.276105,0.82100385
ORLY,11,31,-1,2,0.07223998010158539,0.07223999,0.23594819,0.268775,11445281000000.0
ORLY,12,30,-1,2,0.05694326385855675,0.056943264,0.21247475,0.23862788,0.82386315
ORLY,13,31,-1,2,0.061322372406721115,0.06132237,0.21806757,0.24763353,0.71728665
ORLY,14,36,-1,2,0.0649247094988823,0.06492471,0.2277755,0.25480327,12042678000000.0
ORLY,15,27,-1,2,0.06927983462810516,0.06927984,0.23799835,0.26321065,0.949348
ORLY,16,29,-1,2,0.05820104107260704,0.058201037,0.21252255,0.2412489,1.1469418
ORLY,17,40,-1,2,0.06780949234962463,0.06780949,0.23384777,0.26040256,3.506416
ORLY,18,26,-1,2,0.06773091107606888,0.06773091,0.23680885,0.26025164,1.5606976
ORLY,19,29,-1,2,0.07180189341306686,0.07180189,0.24136353,0.26795876,1.1547954
ORLY,20,32,-1,2,0.06926707178354263,0.06926708,0.23416889,0.2631864,0.8318225
ORLY,21,32,-1,2,0.07221659272909164,0.07221659,0.2394067,0.26873145,3.467291
ORLY,22,26,-1,2,0.06641624867916107,0.066416256,0.22942515,0.25771353,0.8956987
ORLY,23,35,-1,2,0.06350177526473999,0.06350177,0.22459029,0.25199556,0.99717176
ORLY,24,33,-1,2,0.05651304870843887,0.056513052,0.20946626,0.23772474,0.83770365
ORLY,25,32,-1,2,0.06428171694278717,0.06428172,0.22896412,0.2535384,1.1125083
ORLY,26,31,-1,2,0.06627735495567322,0.06627736,0.23374088,0.2574439,1.4567274
ORLY,27,31,-1,2,0.06635037064552307,0.06635037,0.23012255,0.25758564,0.9991058
ORLY,28,34,-1,2,0.06276427209377289,0.06276427,0.22399683,0.25052798,0.9366598
ORLY,29,30,-1,2,0.06699426472187042,0.066994265,0.23370837,0.2588325,1.3206036
ORLY,30,35,-1,2,0.06900505721569061,0.069005065,0.23141621,0.26268816,10856028000000.0
ORLY,31,33,-1,2,0.06977416574954987,0.06977417,0.2333152,0.26414803,1.2089682
ORLY,32,29,-1,2,0.06623506546020508,0.066235065,0.2273999,0.25736174,3.2634797
ORLY,33,31,-1,2,0.06506740301847458,0.065067396,0.23070677,0.2550831,1.7225453
ORLY,34,25,-1,2,0.06393453478813171,0.063934535,0.22056226,0.2528528,0.6205261
ORLY,35,39,-1,2,0.06724507361650467,0.067245066,0.2318105,0.25931653,1.1583915
