Stock,Epoch,Lookback,Delay,N_Top,Validation Loss,MSE,MAE,RMSE,MAPE
GOOGL,58,22,-1,4,0.057189738377928734,0.05736361,0.18955348,0.23950702,1.5512749
GOOGL,59,24,-1,2,0.052631957456469536,0.052837484,0.17919135,0.22986406,1.3910307
GOOGL,60,35,-1,2,0.055265335366129875,0.055167492,0.18610857,0.23487762,1.8557976
GOOGL,61,28,-1,2,0.0521232175330321,0.05270784,0.17939372,0.22958188,1.5027739
GOOGL,62,20,-2,3,0.05531745838622252,0.05539261,0.19508545,0.23535635,2.143077
GOOGL,63,20,-1,3,0.06165857550998529,0.061780877,0.19849782,0.2485576,1.470982
GOOGL,64,20,-1,4,0.04516881083448728,0.04520471,0.17122869,0.212614,1.2275934
GOOGL,65,20,-1,4,0.050812008480230965,0.050864838,0.17368773,0.22553234,1.2070838
GOOGL,66,20,-1,3,0.057084182277321815,0.05703992,0.19211091,0.23883031,1.3040086
GOOGL,67,20,-1,4,0.053095738093058266,0.052957606,0.18685073,0.23012519,1.7075318
GOOGL,68,28,-1,3,0.05209277508159479,0.05212026,0.17953381,0.22829862,1.2003547
GOOGL,69,20,-1,2,0.06017363630235195,0.060064275,0.197311,0.24508014,1.6597531
GOOGL,70,40,-1,2,0.056215010583400726,0.055629406,0.1901188,0.23585887,8935540000000.0
GOOGL,71,32,-1,2,0.05083803770442804,0.050569203,0.175975,0.22487597,1.5490534
GOOGL,72,20,-1,2,0.05846408319969972,0.058349334,0.19034877,0.24155606,1.0377132
GOOGL,73,31,-1,2,0.05386106049021085,0.054120585,0.18473548,0.23263831,1.4360231
GOOGL,74,35,-1,4,0.0407614012559255,0.040490653,0.1619869,0.2012229,1.192388
GOOGL,75,40,-1,4,0.04990530883272489,0.049990635,0.17927867,0.22358586,8769311000000.0
GOOGL,76,40,-1,4,0.054418339394032955,0.05419393,0.18373685,0.2327959,2.2951736
GOOGL,77,20,-1,4,0.05467587150633335,0.054906927,0.19335262,0.23432226,1.4999958
GOOGL,78,40,-1,3,0.05317135155200958,0.053135615,0.18975611,0.23051164,1.993209
GOOGL,79,24,-1,3,0.04935977732141813,0.049509723,0.1760508,0.2225078,1.4588193
GOOGL,80,20,-1,2,0.04815028545757135,0.048324727,0.17441875,0.21982886,8842305000000.0
GOOGL,81,36,-1,4,0.05230188928544521,0.05236738,0.1814449,0.2288392,8595748000000.0
GOOGL,82,40,-1,4,0.05115212065478166,0.05128044,0.18401426,0.22645184,8849108000000.0
GOOGL,83,40,-1,3,0.04641204265256723,0.04662002,0.17520624,0.2159167,1.2507854
GOOGL,84,20,-1,2,0.04559143694738547,0.04589236,0.16556568,0.21422502,1.3647515
GOOGL,85,24,-1,2,0.051466887816786766,0.051508002,0.17613931,0.22695374,1.2614071
GOOGL,86,35,-1,2,0.04943545317898194,0.049843043,0.17808343,0.22325556,1.487902
GOOGL,87,40,-1,3,0.05009410778681437,0.05013774,0.1716721,0.22391458,1.4643174
GOOGL,88,40,-1,3,0.05158700297276179,0.051869728,0.18030469,0.22774926,1.3267918
GOOGL,89,40,-1,4,0.05205016086498896,0.0518662,0.18024497,0.22774152,1.8617995
GOOGL,90,20,-1,2,0.04776555113494396,0.04762278,0.16828597,0.21822645,1.2494953
GOOGL,91,20,-1,3,0.0560059001048406,0.055775,0.19257002,0.23616731,1.5816098
GOOGL,92,32,-1,3,0.04815987249215444,0.04842856,0.17744121,0.22006491,1.302723
GOOGL,93,33,-1,4,0.05903739668428898,0.058899716,0.19040816,0.24269263,1.5753297
GOOGL,94,40,-1,3,0.05157341745992502,0.051650256,0.1768202,0.22726692,1.5870672
GOOGL,95,29,-1,4,0.0549347884953022,0.054591738,0.18399009,0.23364875,1.5541906
GOOGL,96,35,-1,4,0.04489012683431307,0.04505818,0.16690192,0.21226913,1.6491482
GOOGL,97,40,-1,4,0.0586442444473505,0.058434572,0.19551237,0.24173243,1.4196782
GOOGL,98,40,-1,3,0.05584639310836792,0.05542278,0.189687,0.23542044,1.4274973
GOOGL,99,23,-1,4,0.05157300364226103,0.051671058,0.18268237,0.22731268,1.9719001
GOOGL,100,32,-1,2,0.04713293661673864,0.046996593,0.1730511,0.21678698,8708725700000.0
GOOGL,101,24,-1,2,0.05280129021654526,0.052350994,0.17854162,0.2288034,1.2641501
GOOGL,102,40,-1,3,0.05250300529102484,0.052966543,0.18282546,0.2301446,1.1027113
GOOGL,103,20,-1,2,0.05401551475127538,0.05414022,0.1850688,0.23268051,1.3318399
GOOGL,104,33,-1,2,0.052741525073846184,0.052587874,0.18429774,0.22932047,1.3197103
GOOGL,105,32,-1,4,0.05196315795183182,0.05189331,0.18306452,0.22780102,1.6638261
GOOGL,106,20,-1,3,0.05096882022917271,0.051552128,0.17842,0.22705093,8943638000000.0
GOOGL,107,38,-1,2,0.05309420141081015,0.053410646,0.18596701,0.23110743,1.5160676
GOOGL,108,29,-1,2,0.04860657950242361,0.04867152,0.18030392,0.22061624,1.5487194
GOOGL,109,40,-1,4,0.05940257074932257,0.05957428,0.1956253,0.24407843,1.9471073
GOOGL,110,22,-1,2,0.04990611970424652,0.050158206,0.17773277,0.22396028,1.803299
GOOGL,111,36,-1,3,0.0567345917224884,0.05654959,0.19275576,0.23780158,8657789000000.0
GOOGL,112,25,-1,2,0.048951929435133934,0.048970122,0.1824613,0.22129194,1.9582983
GOOGL,113,20,-1,2,0.047455537443359695,0.047631096,0.17564511,0.21824549,1.2647629
GOOGL,114,40,-1,2,0.048952302585045494,0.048457514,0.17271046,0.22013068,1.7582008
GOOGL,115,40,-1,4,0.055266168589393296,0.055602714,0.18434967,0.23580228,1.3277941
GOOGL,116,24,-1,4,0.04693332811196645,0.04682758,0.17515142,0.21639681,8849430000000.0
GOOGL,117,34,-1,2,0.05167990115781625,0.05180226,0.1848693,0.2276011,1.5730412
GOOGL,118,21,-1,2,0.056027655179301895,0.056245256,0.19176361,0.23716082,1.9731575
GOOGL,119,34,-1,4,0.054165419191122055,0.054491375,0.18738826,0.23343387,1.5551044
GOOGL,120,40,-1,3,0.04416541134317716,0.044397675,0.16604102,0.21070756,1.34187
GOOGL,121,20,-1,3,0.05312274023890495,0.05324187,0.17521647,0.23074201,1.1819746
GOOGL,122,28,-1,2,0.044034490982691445,0.043958105,0.16539101,0.20966189,1.48518
GOOGL,123,23,-2,2,0.0528477318584919,0.052892745,0.18382786,0.22998422,1.1373415
GOOGL,124,40,-1,2,0.04274936765432358,0.042684473,0.15957542,0.20660222,1.003794
GOOGL,125,28,-1,4,0.062096228202184044,0.062142655,0.19146374,0.24928428,1.438038
GOOGL,126,20,-1,3,0.05252984383453926,0.053068303,0.18629265,0.23036559,2.327729
GOOGL,127,33,-1,3,0.050083642825484276,0.04997043,0.17655614,0.22354066,1.3917474
GOOGL,128,20,-1,4,0.04993297097583612,0.04993285,0.17678736,0.22345659,1.4915385
GOOGL,129,40,-1,4,0.04875267048676809,0.04847698,0.16921255,0.22017488,1.5075395
GOOGL,130,40,-1,3,0.058568314338723816,0.05835513,0.1961376,0.24156806,1.6539494
GOOGL,131,31,-1,2,0.04933473592003187,0.04957979,0.17793475,0.2226652,1.4294146
GOOGL,132,24,-1,2,0.06094817506770293,0.061094962,0.19894964,0.24717395,2.1686246
GOOGL,133,37,-1,3,0.04682878156503042,0.04681777,0.17375723,0.21637414,1.3366928
GOOGL,134,32,-1,4,0.04734948153297106,0.047588035,0.17121539,0.21814682,1.3605121
GOOGL,135,20,-1,3,0.05374975688755512,0.053781226,0.18367885,0.2319078,1.0243601
GOOGL,136,20,-1,4,0.045608590046564736,0.045375064,0.16807717,0.21301423,1.8361611
GOOGL,137,40,-1,4,0.0496282825867335,0.050095316,0.1753579,0.22381982,1.2713001
GOOGL,138,20,-1,4,0.050880675514539085,0.051425863,0.17841609,0.22677271,1.3194875
GOOGL,139,20,-1,3,0.05734656813244025,0.057437547,0.19086002,0.23966132,1.7671905
GOOGL,140,40,-1,4,0.05037406149009863,0.05037827,0.17712145,0.22445104,1.5794679
GOOGL,141,28,-1,4,0.04744309683640798,0.047386188,0.17201212,0.21768369,1.8821572
GOOGL,142,40,-1,2,0.04326698215057453,0.043573186,0.16465624,0.20874192,8716793400000.0
GOOGL,143,37,-1,4,0.05459596154590448,0.05486193,0.18792327,0.23422624,8577376000000.0
GOOGL,144,40,-1,4,0.046249878903230034,0.04646192,0.16995858,0.21555027,1.2112772
GOOGL,145,30,-1,2,0.054784055799245834,0.054915152,0.18876065,0.23433982,1.5998788
GOOGL,146,40,-1,4,0.05668762822945913,0.05702949,0.19449733,0.23880848,1.6743921
GOOGL,147,40,-1,2,0.05051629990339279,0.0509131,0.1754932,0.22563931,1.5560241
GOOGL,148,21,-1,4,0.05512859299778938,0.055506367,0.18401584,0.2355979,1.1770104
GOOGL,149,40,-1,2,0.04996233806014061,0.05006635,0.18369703,0.2237551,1.8154167
GOOGL,150,40,-1,2,0.048807453364133835,0.04854455,0.17508489,0.22032827,1.9959006
AMAT,1,40,-1,2,0.03730629198253155,0.037495356,0.15571819,0.19363718,1.160102
AMAT,2,40,-1,2,0.03284530993551016,0.032704987,0.14479503,0.1808452,1.0578513
AMAT,3,28,-1,3,0.03296876698732376,0.03306233,0.14151737,0.1818305,1.7257695
AMAT,4,40,-1,2,0.03742359206080437,0.03758245,0.14854066,0.19386193,1.5468367
AMAT,5,37,-1,2,0.0433690482750535,0.04380051,0.1617172,0.20928572,1.4368056
AMAT,6,40,-1,2,0.03358699722836415,0.033709805,0.14938451,0.1836023,0.9367656
AMAT,7,40,-1,2,0.043210783042013645,0.043186724,0.16349533,0.20781416,1.7114288
AMAT,8,33,-1,2,0.03552256741871437,0.035780825,0.1490923,0.1891582,1.29159
AMAT,9,40,-1,2,0.044634539944430195,0.04465964,0.16971679,0.21132828,2.492382
AMAT,10,40,-1,2,0.03608849582572778,0.03591338,0.14679755,0.18950826,1.578162
AMAT,11,32,-1,2,0.04057338275015354,0.039992616,0.15820049,0.19998154,2.2952116
AMAT,12,40,-1,2,0.03916481571892897,0.039508842,0.16009758,0.19876832,1.1132079
AMAT,13,40,-1,2,0.03817137889564037,0.03832304,0.1529505,0.19576271,1.5452079
AMAT,14,40,-1,4,0.035703339924414955,0.03568961,0.14969933,0.18891694,9182697000000.0
AMAT,15,20,-1,2,0.03515811823308468,0.035030145,0.14528877,0.18716341,1.0947685
AMAT,16,40,-1,2,0.04207880267252525,0.04241636,0.16206667,0.20595233,0.89723676
AMAT,17,40,-1,2,0.03893165414532026,0.03839088,0.15431993,0.1959359,8789021000000.0
AMAT,18,40,-1,2,0.04217561582724253,0.041874688,0.1612101,0.20463306,1.5430055
AMAT,19,37,-1,2,0.035448964685201645,0.035513896,0.14785627,0.1884513,1.4165821
AMAT,20,37,-1,2,0.03723821913202604,0.03704269,0.15843183,0.19246477,1.6039734
AMAT,21,40,-1,2,0.031037683598697186,0.031176947,0.14116803,0.17656995,0.9619665
AMAT,22,22,-1,2,0.034452060237526894,0.034595,0.14720085,0.18599732,1.2415084
AMAT,23,20,-1,2,0.03272943012416363,0.03279073,0.14462155,0.18108211,9236424000000.0
AMAT,24,20,-1,2,0.03685899078845978,0.03693937,0.15241843,0.19219618,1.4843789
AMAT,25,40,-1,2,0.04746904286245505,0.04740419,0.17525402,0.21772502,1.2955021
AMAT,26,40,-1,2,0.037167828840514026,0.037456896,0.15195183,0.19353785,1.5573016
AMAT,27,40,-1,2,0.03294078012307485,0.032876868,0.15003853,0.18131979,9120700000000.0
AMAT,28,40,-1,3,0.04685361869633198,0.047188707,0.16889349,0.21722962,9208874000000.0
AMAT,29,40,-1,2,0.03523176504919926,0.035046075,0.15081996,0.18720597,1.465456
AMAT,30,40,-1,2,0.0344500153635939,0.034292504,0.15102202,0.18518235,1.4459345
AMAT,31,20,-1,3,0.040949435283740364,0.040836442,0.1670588,0.20208028,2.2790453
AMAT,32,35,-1,2,0.044180247001349926,0.044635605,0.16801934,0.2112714,2.3320265
AMAT,33,36,-2,2,0.03245751311381658,0.032322846,0.14633904,0.17978555,1.2300068
AMAT,34,40,-1,2,0.035866276981929936,0.03587734,0.15051906,0.18941315,1.3006574
AMAT,35,40,-1,2,0.03673777791361014,0.036823682,0.15362002,0.19189498,1.9181619
AMAT,36,40,-1,2,0.0357421999797225,0.03595995,0.1517028,0.18963109,9030412000000.0
AMAT,37,31,-1,2,0.030386448527375858,0.030482033,0.13844031,0.17459105,1.1446041
AMAT,38,40,-1,2,0.042170041551192604,0.042071115,0.15836965,0.20511244,0.79311645
AMAT,39,40,-1,2,0.040629794200261436,0.040436074,0.15654506,0.20108724,1.2278749
AMAT,40,40,-1,2,0.03462554762760798,0.03453211,0.15224607,0.18582818,1.9767706
AMAT,41,34,-1,3,0.04306593102713426,0.043113943,0.16584145,0.20763898,1.4889635
AMAT,42,40,-1,2,0.0393151743337512,0.03924335,0.15934819,0.19809934,2.077267
AMAT,43,22,-1,4,0.041004048039515816,0.041151296,0.1656225,0.20285782,2.309439
AMAT,44,26,-1,2,0.03873814673473438,0.03846637,0.15773124,0.19612846,9281740000000.0
AMAT,45,25,-1,2,0.035932719707489014,0.035837688,0.14996777,0.18930845,2.023681
AMAT,46,20,-1,2,0.034348400930563606,0.034518365,0.15198103,0.18579118,1.3879988
AMAT,47,40,-1,2,0.03667658163855473,0.036656376,0.15288281,0.19145855,1.4026035
AMAT,48,39,-1,2,0.04027824103832245,0.04021454,0.1590549,0.20053563,1.9877114
AMAT,49,40,-1,2,0.03542441098640362,0.03537644,0.14695545,0.18808626,1.2433294
AMAT,50,40,-1,2,0.03839240285257498,0.038363118,0.15610719,0.19586505,1.670688
AMAT,51,24,-1,2,0.037778555415570736,0.037977897,0.15360545,0.19487919,1.2155354
AMAT,52,39,-1,2,0.03948077745735645,0.039226823,0.16018829,0.19805762,1.2110343
AMAT,53,40,-1,3,0.03826666654398044,0.038396552,0.15322474,0.19595039,9077240000000.0
AMAT,54,40,-1,3,0.03274138209720453,0.032765724,0.14797895,0.18101305,0.95251447
AMAT,55,23,-1,2,0.032097031362354755,0.032166287,0.14494048,0.17934962,1.3058053
AMAT,56,40,-1,2,0.03581616748124361,0.035954617,0.1453224,0.18961702,1.0613716
AMAT,57,40,-1,2,0.04141132657726606,0.04134003,0.1642151,0.20332249,1.2886194
AMAT,58,34,-1,2,0.03340328702082237,0.03311436,0.14550819,0.18197352,1.358218
AMAT,59,40,-1,2,0.02992484625428915,0.030076671,0.1381514,0.17342627,1.819034
AMAT,60,40,-1,2,0.03682079662879308,0.036461007,0.14759046,0.19094765,2.2806516
AMAT,61,36,-1,3,0.03403120581060648,0.03410491,0.14690839,0.18467514,1.6163756
AMAT,62,40,-1,4,0.0330114746466279,0.03317801,0.14735284,0.18214832,1.5856076
AMAT,63,40,-1,3,0.04502180156608423,0.04521991,0.17047521,0.21264973,2.522275
AMAT,64,20,-1,2,0.03365706093609333,0.03362632,0.14397031,0.1833748,1.0268772
AMAT,65,25,-1,2,0.039295442712803684,0.039444346,0.1591933,0.19860601,2.0374587
AMAT,66,40,-1,2,0.03502932252983252,0.03491388,0.14923936,0.18685256,1.5782424
AMAT,67,40,-1,2,0.03757697778443495,0.03786904,0.15480691,0.19459969,1.4373268
AMAT,68,20,-1,2,0.036762433126568794,0.036631733,0.15500706,0.19139418,1.3266842
AMAT,69,30,-1,2,0.037045158445835114,0.03689199,0.15199794,0.19207287,1.4742883
AMAT,70,40,-1,2,0.03278320003300905,0.032877155,0.14434877,0.18132058,1.7354934
AMAT,71,20,-1,4,0.04125496465712786,0.041521862,0.15928225,0.20376913,1.7050194
AMAT,72,40,-1,2,0.033789852944513164,0.033254284,0.14969112,0.18235758,0.77643186
AMAT,73,40,-1,2,0.037253186417122684,0.03706267,0.15203306,0.19251668,1.5969102
AMAT,74,40,-1,2,0.03674854710698128,0.036986545,0.1512797,0.19231886,1.5674973
AMAT,75,39,-1,2,0.041599358742435776,0.041762423,0.16251285,0.20435856,2.058729
AMAT,76,40,-1,2,0.03795413735012213,0.037919775,0.15372677,0.19473,1.5341631
AMAT,77,40,-1,2,0.035972983265916504,0.03593713,0.15452217,0.18957092,1.4037251
AMAT,78,28,-1,2,0.03479290070633093,0.034786504,0.15151048,0.1865114,1.6873504
AMAT,79,22,-1,2,0.04187478714932998,0.04175907,0.1638542,0.20435037,1.4640509
AMAT,80,40,-1,2,0.04043844776848952,0.04041277,0.15800986,0.20102927,1.2332367
AMAT,81,20,-1,2,0.038496666277448334,0.038479626,0.15499611,0.19616224,1.6640248
AMAT,82,28,-1,2,0.04196547716856003,0.0421075,0.16312112,0.20520112,9168973000000.0
AMAT,83,40,-1,2,0.03764372846732537,0.037816145,0.15370952,0.19446373,0.83276945
AMAT,84,40,-1,3,0.03499757250150045,0.034767486,0.14686613,0.18646042,0.8689353
AMAT,85,33,-1,2,0.03746972636630138,0.03744664,0.15560901,0.19351134,1.2239285
AMAT,86,20,-1,2,0.035655041535695396,0.03528054,0.1451894,0.18783115,1.66659
AMAT,87,32,-1,2,0.03459739995499452,0.034753997,0.15725856,0.18642424,1.3459413
AMAT,88,20,-1,2,0.036659991989533104,0.036793817,0.14242586,0.19181715,1.1623489
AMAT,89,20,-1,2,0.037337531025211014,0.03748774,0.1574328,0.19361751,1.9998097
AMAT,90,40,-1,3,0.041045308113098145,0.041018944,0.15618755,0.20253134,1.6891913
AMAT,91,20,-1,2,0.04169084100673596,0.04168,0.1628821,0.2041568,1.7038673
AMAT,92,40,-1,2,0.03865563031286001,0.038774583,0.16057251,0.19691263,1.3838689
AMAT,93,40,-1,2,0.03550059193124374,0.035299845,0.14568673,0.18788253,1.3559952
AMAT,94,40,-1,2,0.04083390161395073,0.041087773,0.16184722,0.2027012,1.6741956
AMAT,95,40,-1,2,0.03754375999172529,0.037662398,0.1558341,0.19406803,1.9603088
AMAT,96,40,-1,2,0.03761859176059564,0.037815534,0.15183963,0.19446217,1.3997939
AMAT,97,37,-1,2,0.0441973265260458,0.044586826,0.16819307,0.21115592,1.9579345
AMAT,98,36,-1,2,0.039213359355926514,0.039218,0.15425102,0.19803536,1.6379521
AMAT,99,20,-1,2,0.035578410141170025,0.035395615,0.14998004,0.18813722,1.0811275
AMAT,100,20,-1,2,0.044141282637914024,0.04401134,0.16665323,0.2097888,1.337004
AMAT,101,40,-1,2,0.03385289323826631,0.03366202,0.1481499,0.18347213,1.3493224
AMAT,102,40,-1,3,0.03951260757942995,0.03924102,0.15666223,0.19809346,1.9250206
AMAT,103,40,-1,3,0.03737230676536759,0.03706406,0.1464748,0.19252029,1.1931698
AMAT,104,40,-1,2,0.03667783054212729,0.036825046,0.15554872,0.19189852,1.8730859
AMAT,105,20,-1,3,0.03990308940410614,0.039679196,0.1617792,0.19919637,1.8127319
AMAT,106,31,-1,2,0.03491356999923786,0.034815643,0.14874996,0.18658951,1.65317
AMAT,107,40,-1,3,0.04343897942453623,0.043348458,0.16586517,0.20820293,2.2039304
AMAT,108,32,-1,2,0.04414100075761477,0.04398516,0.16467887,0.2097264,1.6970656
AMAT,109,40,-1,4,0.03206887127210697,0.031590465,0.14082354,0.17773707,1.6674944
AMAT,110,40,-1,2,0.03816941908250252,0.038322177,0.15565285,0.1957605,2.2294302
AMAT,111,40,-1,2,0.03510669029007355,0.03526716,0.14995281,0.18779552,1.4473519
AMAT,112,40,-1,2,0.03287660516798496,0.032875605,0.13975932,0.18131632,0.6046699
AMAT,113,37,-1,2,0.031001129808525246,0.03088696,0.1373457,0.17574686,0.92880005
AMAT,114,23,-1,2,0.03621090203523636,0.03620689,0.15020055,0.19028108,1.7751377
AMAT,115,35,-1,2,0.039928254360953964,0.03972568,0.15897377,0.19931301,9085519000000.0
AMAT,116,40,-1,2,0.04107653939475616,0.041407853,0.15642625,0.2034892,1.4016886
AMAT,117,32,-1,2,0.03752607541779677,0.03740551,0.15407468,0.19340505,1.8266901
AMAT,118,40,-1,2,0.043342635656396546,0.04373859,0.16140941,0.20913772,1.4955649
AMAT,119,40,-1,2,0.033779796523352466,0.0335975,0.14864536,0.1832962,1.679669
AMAT,120,20,-1,2,0.03534494371463855,0.03545495,0.15173684,0.18829486,9454620000000.0
AMAT,121,40,-1,2,0.03916185690710942,0.03896357,0.15374564,0.19739193,9268404000000.0
AMAT,122,40,-1,3,0.03692601124445597,0.037243888,0.15411153,0.19298676,1.3153156
AMAT,123,37,-1,4,0.03503745887428522,0.035232376,0.1461853,0.1877029,1.1750352
AMAT,124,40,-1,3,0.03583064520110687,0.036065973,0.15607882,0.18991044,1.109187
AMAT,125,37,-1,2,0.035471441534658275,0.0354353,0.1487025,0.18824266,1.1526281
AMAT,126,34,-1,2,0.03357314349462589,0.033501055,0.14420788,0.18303293,1.2690177
AMAT,127,24,-1,2,0.03848679798344771,0.038357455,0.15555084,0.1958506,1.2291073
AMAT,128,40,-1,2,0.034013934743901096,0.03406092,0.1460298,0.184556,1.2561611
AMAT,129,40,-1,3,0.038111681739489235,0.038245793,0.15539187,0.19556531,1.5983721
AMAT,130,40,-1,3,0.04027632685999075,0.040408906,0.15951686,0.20101966,2.029156
AMAT,131,40,-1,2,0.040683613469203316,0.040645942,0.15501136,0.20160839,9147796000000.0
AMAT,132,36,-1,2,0.0349777489900589,0.03494491,0.14871296,0.18693557,1.4653754
AMAT,133,20,-1,2,0.03290073138972124,0.03306209,0.14794226,0.18182984,1.4740547
AMAT,134,40,-1,2,0.03126449603587389,0.031101506,0.14674303,0.1763562,1.0441971
AMAT,135,40,-1,2,0.044235384091734886,0.0442912,0.1743793,0.21045475,9349945000000.0
AMAT,136,40,-1,3,0.04111916137238344,0.040943146,0.16107818,0.20234413,2.125049
AMAT,137,40,-1,2,0.04445831477642059,0.04450108,0.16723812,0.21095279,1.2740002
AMAT,138,40,-1,2,0.043518864239255585,0.043621458,0.16956113,0.2088575,1.6558075
AMAT,139,40,-1,2,0.04082018571595351,0.040407047,0.16249768,0.20101504,1.8942807
AMAT,140,40,-1,3,0.03460852522403002,0.03451374,0.14690967,0.18577874,1.4722846
AMAT,141,26,-1,2,0.03843703866004944,0.038171574,0.15479344,0.19537547,1.050823
AMAT,142,40,-1,2,0.03404279053211212,0.033851735,0.14032595,0.1839884,0.9374004
AMAT,143,20,-1,2,0.03874128001431624,0.038447056,0.15842544,0.19607921,9290342000000.0
AMAT,144,35,-1,2,0.03405645489692688,0.03380363,0.1505307,0.18385763,0.93120974
AMAT,145,20,-1,2,0.040299538212517895,0.04050913,0.15668343,0.2012688,1.419556
AMAT,146,20,-1,2,0.036319235960642494,0.036488917,0.1554323,0.19102073,9260606000000.0
AMAT,147,40,-1,2,0.0351659394800663,0.035192207,0.1447324,0.18759586,1.0797362
AMAT,148,20,-1,4,0.032022047167023025,0.03189752,0.14525247,0.17859876,2.1194043
AMAT,149,39,-1,2,0.038652509140471615,0.038428716,0.15471055,0.19603243,1.3118873
AMAT,150,34,-1,2,0.038204039757450424,0.037901506,0.1541907,0.19468309,1.0599232
PAYX,1,21,-1,2,0.052603380754590034,0.052656885,0.19387963,0.22947088,1.5767778
PAYX,2,26,-1,2,0.05520636526246866,0.055391945,0.20284323,0.23535493,0.78157014
PAYX,3,22,-1,2,0.05615704568723837,0.05633828,0.2052075,0.23735686,1.1613063
PAYX,4,20,-1,2,0.05010583313802878,0.050186004,0.18782267,0.22402233,0.5866957
PAYX,5,20,-2,2,0.04664090772469839,0.0467378,0.1805114,0.21618927,0.8249604
PAYX,6,21,-2,2,0.051468108470241226,0.05154625,0.19201149,0.227038,10255931000000.0
PAYX,7,23,-2,3,0.05323397057751814,0.05301701,0.20248908,0.23025423,1.0483223
PAYX,8,20,-2,2,0.05273236148059368,0.052817438,0.1959892,0.22982045,1.8264301
PAYX,9,20,-2,2,0.05764105853935083,0.057679277,0.20642723,0.2401651,1.2166821
PAYX,10,20,-1,2,0.06242130324244499,0.062693395,0.21085733,0.25038648,0.7955167
PAYX,11,31,-3,3,0.052841213842233024,0.05270149,0.20034108,0.22956805,1.2635036
PAYX,12,20,-3,2,0.05717364139854908,0.057217862,0.20544831,0.23920256,1.5495319
PAYX,13,20,-1,3,0.047538984566926956,0.04792393,0.18592834,0.21891534,0.9789
PAYX,14,20,-4,3,0.050318601851662,0.050373398,0.19140585,0.22444019,0.85039985
PAYX,15,20,-2,3,0.05007448357840379,0.049672198,0.18762831,0.2228726,1.7253212
PAYX,16,29,-2,2,0.05623891390860081,0.056482933,0.20289798,0.23766138,10462573000000.0
PAYX,17,20,-1,2,0.05719359156986078,0.057226058,0.20551299,0.23921968,0.9688719
PAYX,18,26,-3,2,0.05444964828590552,0.054275554,0.19800986,0.23297115,1.5999564
PAYX,19,20,-1,2,0.05245683155953884,0.05258862,0.1996738,0.22932209,0.8297931
PAYX,20,34,-3,3,0.05846678155163924,0.058307588,0.20550273,0.24146964,1.6529303
PAYX,21,20,-1,2,0.05605596862733364,0.05577963,0.19811365,0.23617712,1.8677063
PAYX,22,20,-1,2,0.054761163890361786,0.05471312,0.2004634,0.23390836,1.4186937
PAYX,23,20,-2,2,0.05407309656341871,0.0538839,0.20159502,0.23212905,0.8327143
PAYX,24,23,-1,2,0.049739506716529526,0.049443852,0.18874219,0.22235973,1.7608395
PAYX,25,26,-1,2,0.05083926518758138,0.050692376,0.189227,0.22514968,0.8230857
PAYX,26,20,-3,2,0.04858986164132754,0.048922215,0.19034179,0.22118367,0.69469446
PAYX,27,37,-1,2,0.05206822231411934,0.05198987,0.19587466,0.22801287,0.7324703
PAYX,28,20,-1,2,0.060544105246663094,0.060327716,0.21410654,0.24561702,1.1733391
PAYX,29,26,-1,2,0.05286717849473158,0.053044237,0.19578134,0.23031335,10353622000000.0
PAYX,30,23,-2,2,0.05399194794396559,0.053991348,0.20138091,0.23236038,1.0510131
PAYX,31,36,-1,2,0.05414586762587229,0.05399292,0.20474093,0.23236376,1.1317662
PAYX,32,34,-1,3,0.05244378745555878,0.052302603,0.19692263,0.22869763,0.7978904
PAYX,33,20,-2,2,0.05723135297497114,0.056924243,0.20424002,0.23858802,1.2645464
PAYX,34,20,-1,2,0.052012100194891296,0.052085284,0.19307837,0.22822201,1.0015507
PAYX,35,20,-1,2,0.06063517245153586,0.060244262,0.21247944,0.24544707,10161822000000.0
PAYX,36,21,-2,2,0.05032329695920149,0.050100528,0.18704627,0.22383147,1.6153435
PAYX,37,20,-2,2,0.051346455390254654,0.051573265,0.19262534,0.22709748,0.81879264
PAYX,38,25,-2,2,0.05635790588955084,0.05626965,0.20608553,0.23721224,1.1176448
PAYX,39,20,-1,2,0.05394080219169458,0.05395403,0.19869758,0.23228008,10282540000000.0
PAYX,40,22,-1,2,0.05859184948106607,0.0586135,0.20953554,0.24210225,1.6074349
PAYX,41,30,-1,2,0.05573514848947525,0.055073537,0.196244,0.23467752,1.4288136
PAYX,42,24,-1,2,0.05169396102428436,0.051917117,0.19358124,0.22785328,1.0267338
PAYX,43,20,-2,2,0.055233949795365334,0.055056773,0.19695355,0.23464179,1.9572197
PAYX,44,28,-1,3,0.05006563663482666,0.050240997,0.19190425,0.22414504,1.0274152
PAYX,45,20,-1,2,0.04758973543842634,0.047491927,0.18887591,0.21792643,1.5324706
PAYX,46,24,-1,3,0.052050006886323295,0.05207345,0.19465743,0.22819607,1.2394096
PAYX,47,38,-3,2,0.056574054062366486,0.056395125,0.21131769,0.23747657,1.3936151
PAYX,48,35,-3,2,0.04835936799645424,0.047989197,0.18341899,0.21906437,0.70209193
PAYX,49,20,-3,2,0.057314224541187286,0.057393275,0.20432977,0.23956893,0.94161355
PAYX,50,20,-2,2,0.061226152504483856,0.061100543,0.20925392,0.24718525,1.2673819
PAYX,51,20,-2,2,0.048652878031134605,0.04856338,0.18772756,0.22037101,1.703601
