Stock,MSE,MAE,RMSE,MAPE
SNPS,0.2225342243909835,0.4604122042655945,0.4717353284358978,0.5678862929344177
ODFL,0.1204607635736465,0.3349789977073669,0.3470745682716369,0.3705686330795288
EXC,0.0113179916515946,0.0997395515441894,0.106386050581932,0.1639376878738403
CSCO,0.0403888449072837,0.1817009001970291,0.2009697556495666,0.3103792071342468
REGN,0.2577953934669494,0.4925467371940613,0.507735550403595,0.6192725300788879
SIVB,0.0846067667007446,0.2366654574871063,0.2908724248409271,0.3260182738304138
CTAS,0.1904985308647155,0.4273821115493774,0.4364613592624664,0.4980681538581848
MU,0.0714118406176567,0.1996525973081588,0.2672299444675445,0.2651882171630859
VOD,0.0198014136403799,0.1203719303011894,0.1407174915075302,0.6385861039161682
ORLY,0.1155933439731597,0.3277063965797424,0.3399901986122131,0.3593112528324127
CTSH,0.2455545365810394,0.4638100564479828,0.495534598827362,0.6280912160873413
ILMN,0.0863502919673919,0.2749898731708526,0.2938542068004608,0.3464286029338836
ADI,0.0861745476722717,0.2771320641040802,0.2935550212860107,0.3497807681560516
ATVI,0.1350611597299575,0.3544410169124603,0.3675066828727722,0.4311836063861847
TROW,0.1455362141132354,0.3712800443172455,0.3814920783042907,0.443404883146286
PYPL,0.2231753766536712,0.4679066836833954,0.4724144041538238,0.5982205271720886
GOOG,0.1395439952611923,0.3370369672775268,0.3735558688640594,0.4030804336071014
JBHT,0.0787738859653472,0.2715600728988647,0.2806668579578399,0.3059931993484497
AAPL,0.3927636742591858,0.617346465587616,0.6267086267471313,0.7627383470535278
TMUS,0.2807969152927398,0.5202541351318359,0.5299027562141418,0.6274526715278625
KHC,0.0183048490434885,0.1196998655796051,0.135295420885086,0.6054213047027588
ERIC,0.1740570664405822,0.3829061686992645,0.4172014594078064,0.435947835445404
NVDA,0.2898652553558349,0.5287355184555054,0.5383913516998291,0.6168060302734375
BIIB,0.0344386808574199,0.1563113927841186,0.1855766177177429,0.7302606105804443
INTU,0.1366337686777115,0.3628346025943756,0.369640052318573,0.4348702728748321
ADBE,0.2651370465755462,0.5062612295150757,0.5149145722389221,0.5846309065818787
COST,0.2373127937316894,0.4818401634693146,0.4871475994586944,0.5764951705932617
AMD,0.3865135908126831,0.6170000433921814,0.6217021942138672,0.7610078454017639
AEP,0.101513460278511,0.2659823000431061,0.3186117708683014,0.4045332968235016
ALGN,0.1725622415542602,0.3666212260723114,0.4154061079025268,0.518731415271759
MTCH,0.2927148938179016,0.5155991911888123,0.5410313010215759,0.7103233337402344
MSFT,0.5402573943138123,0.6985072493553162,0.7350220084190369,0.7758215665817261
FB,0.138851523399353,0.3372913599014282,0.372627854347229,0.4157710671424866
IDXX,0.17677396535873413,0.39963462948799133,0.42044496536254883,0.4967447817325592
CHTR,0.2179110199213028,0.46193116903305054,0.46680939197540283,0.5300962924957275
AZN,0.16144612431526184,0.39693889021873474,0.401803582906723,0.4741944968700409
EA,0.08762490004301071,0.26497745513916016,0.29601502418518066,0.318860799074173
HON,0.060579247772693634,0.18732474744319916,0.24612851440906525,0.2366711050271988
FTNT,0.1471295952796936,0.365102082490921,0.3835747539997101,0.44304803013801575
LULU,0.21910560131072998,0.4639703035354614,0.46808716654777527,0.5567029118537903
