Stock,MSE,MAE,RMSE,MAPE
ISRG,0.07808119058609009,0.27489644289016724,0.2794301211833954,0.3173721432685852
NFLX,0.0360012985765934,0.1796056628227234,0.18974007666110992,0.19997170567512512
EBAY,0.026517249643802643,0.15247361361980438,0.16284118592739105,0.18319354951381683
MRVL,0.05569549649953842,0.21691231429576874,0.23599892854690552,0.24978865683078766
NTES,0.020956892520189285,0.12900547683238983,0.1447649598121643,0.1488155573606491
GILD,0.01870882324874401,0.1275339275598526,0.13678020238876343,1.1375399827957153
TSLA,0.06395143270492554,0.2277279794216156,0.25288620591163635,0.33126577734947205
SNY,0.042068567126989365,0.19248931109905243,0.2051062285900116,0.22816209495067596
AVGO,0.01957654394209385,0.12896189093589783,0.13991619646549225,0.15571925044059753
PAYX,0.0037723698187619448,0.0504637137055397,0.06141962110996246,0.06225547567009926
PEP,0.03591056540608406,0.1728021502494812,0.1895008385181427,0.19599254429340363
ADSK,0.015999117866158485,0.10660763084888458,0.1264876127243042,0.134064719080925
AMAT,0.03602837398648262,0.1437261700630188,0.18981142342090607,0.17431609332561493
TEAM,0.07436268776655197,0.2549562454223633,0.27269524335861206,0.3110426068305969
LRCX,0.05916415899991989,0.19941163063049316,0.24323683977127075,0.2498781979084015
WDAY,0.026353739202022552,0.14810220897197723,0.16233834624290466,0.1773935705423355
NXPI,0.024139387533068657,0.13215292990207672,0.15536855161190033,0.1709490716457367
KLAC,0.06400559842586517,0.2253810167312622,0.25299328565597534,0.27497467398643494
FISV,0.006805059500038624,0.06553030014038086,0.08249278366565704,0.08261159807443619
VRTX,0.010307748802006245,0.09208042174577713,0.10152708739042282,0.12429595738649368
MELI,0.0297943577170372,0.14564365148544312,0.17261041700839996,0.18327303230762482
AMZN,0.04414568468928337,0.20574866235256195,0.21010874211788177,0.22950126230716705
SNPS,0.03646994009613991,0.18331453204154968,0.19097104668617249,0.2174750119447708
ODFL,0.05268695950508118,0.22596292197704315,0.22953639924526215,0.24479256570339203
EXC,0.005705663003027439,0.056106626987457275,0.0755358412861824,0.08620837330818176
CSCO,0.015798410400748253,0.1113283783197403,0.1256917268037796,0.19755621254444122
REGN,0.007431032136082649,0.07106474786996841,0.086203433573246,0.094520702958107
SIVB,0.031876012682914734,0.155573308467865,0.17853854596614838,0.20644773542881012
CTAS,0.008557173423469067,0.08404278755187988,0.09250499308109283,0.0922834575176239
MU,0.005288651678711176,0.061441127210855484,0.07272311300039291,0.08978977799415588
VOD,0.011929759755730629,0.08717948943376541,0.10922344028949738,0.3307887017726898
ORLY,0.019792884588241577,0.13652345538139343,0.14068718254566193,0.14778809249401093
CTSH,0.004534847103059292,0.05659157410264015,0.06734127551317215,0.0718112587928772
ILMN,0.01718977466225624,0.09636503458023071,0.13110977411270142,0.13252371549606323
ADI,0.020217254757881165,0.12886033952236176,0.14218738675117493,0.15687915682792664
ATVI,0.024421026930212975,0.1309748739004135,0.1562722772359848,0.15607984364032745
TROW,0.017057882621884346,0.10819840431213379,0.13060583174228668,0.12057314068078995
PYPL,0.08591792732477188,0.2879265546798706,0.29311761260032654,0.3562077283859253
GOOG,0.07066933065652847,0.24277260899543762,0.26583704352378845,0.28402429819107056
JBHT,0.028415508568286896,0.13680298626422882,0.16856899857521057,0.15365800261497498
AAPL,0.17912596464157104,0.41886261105537415,0.423232764005661,0.4930950403213501
TMUS,0.012973974458873272,0.0904686376452446,0.11390335857868195,0.09967473894357681
KHC,0.008235783316195011,0.08560746163129807,0.09075121581554413,0.3973392844200134
ERIC,0.05709672346711159,0.2110448181629181,0.23894920945167542,0.2352146953344345
NVDA,0.07119587063789368,0.2565130889415741,0.2668255567550659,0.28528231382369995
BIIB,0.012318274937570095,0.07415261119604111,0.11098772287368774,0.2793719172477722
INTU,0.0411020964384079,0.19013981521129608,0.2027365267276764,0.21813498437404633
ADBE,0.0378727912902832,0.18883252143859863,0.19460932910442352,0.21093271672725677
COST,0.02898448146879673,0.16361714899539948,0.17024829983711243,0.18404045701026917
AMD,0.06412146985530853,0.23292899131774902,0.25322216749191284,0.2631687819957733
AEP,0.009417280554771423,0.08727020025253296,0.09704267233610153,0.13692037761211395
ALGN,0.03833393007516861,0.15314504504203796,0.19579052925109863,0.1860409677028656
MTCH,0.014623094350099564,0.10771803557872772,0.12092598527669907,0.13255338370800018
MSFT,0.03973550349473953,0.18969501554965973,0.1993376612663269,0.2096843272447586
FB,0.01660979725420475,0.11452887952327728,0.12887899577617645,0.13140161335468292
IDXX,0.06396663188934326,0.24413995444774628,0.25291624665260315,0.2926273047924042
CHTR,0.05840418487787247,0.2388424128293991,0.24166958034038544,0.26468440890312195
AZN,0.01075564231723547,0.08660200238227844,0.10370941460132599,0.1035555899143219
EA,0.014535397291183472,0.10837282985448837,0.1205628365278244,0.13298174738883972
HON,0.020065443590283394,0.12024559825658798,0.14165253937244415,0.15731365978717804
FTNT,0.007589511573314667,0.06592019647359848,0.08711780607700348,0.0788954645395279
LULU,0.07786037772893906,0.2695184648036957,0.27903473377227783,0.3125733733177185
