Stock,MSE,MAE,RMSE,MAPE
SNY,0.28272745013237,0.5255386829376221,0.5317212343215942,0.6177095174789429
AVGO,0.16950124502182007,0.39346060156822205,0.41170528531074524,0.5304445028305054
PAYX,0.10701382160186768,0.298028826713562,0.32712966203689575,0.40889716148376465
PEP,0.13666599988937378,0.35517746210098267,0.3696836531162262,0.4389590322971344
ADSK,0.19992254674434662,0.4352814257144928,0.44712698459625244,0.5607537627220154
AMAT,0.14557527005672455,0.3544692397117615,0.38154327869415283,0.5059767365455627
TEAM,0.21962079405784607,0.45537057518959045,0.4686371684074402,0.597231924533844
LRCX,0.19926808774471283,0.41951215267181396,0.44639453291893005,0.6099153757095337
WDAY,0.27448588609695435,0.5143736600875854,0.5239139795303345,0.6882432699203491
NXPI,0.07220688462257385,0.20027366280555725,0.2687133848667145,0.2728579640388489
KLAC,0.3001059293746948,0.5326035022735596,0.5478192567825317,0.732031524181366
FISV,0.1320502609014511,0.3414870798587799,0.36338719725608826,0.4482628107070923
VRTX,0.2782815396785736,0.51349276304245,0.5275239944458008,0.6276404857635498
MELI,0.28537410497665405,0.5140344500541687,0.5342041850090027,0.7687869071960449
AMZN,0.1973215788602829,0.4356948435306549,0.44420894980430603,0.5128453969955444
SNPS,0.3427485525608063,0.5770137906074524,0.5854473114013672,0.7424415946006775
ODFL,0.353703111410141,0.5885303616523743,0.5947294235229492,0.6772419810295105
EXC,0.03794114664196968,0.1776008903980255,0.19478487968444824,0.3016689419746399
CSCO,0.02528531290590763,0.13569268584251404,0.159013569355011,0.1998908966779709
REGN,0.297573059797287,0.5324156284332275,0.5455026030540466,0.6643149256706238
SIVB,0.04512941092252731,0.15949822962284088,0.21243683993816376,0.23559296131134033
CTAS,0.16226089000701904,0.39545580744743347,0.40281620621681213,0.49173682928085327
MU,0.05832935497164726,0.19013099372386932,0.24151471257209778,0.2706015706062317
VOD,0.006761041935533285,0.06406154483556747,0.08222555369138718,0.34553855657577515
ORLY,0.27052274346351624,0.5163976550102234,0.520117998123169,0.5820406675338745
CTSH,0.16659747064113617,0.3505253195762634,0.40816354751586914,0.48730218410491943
ILMN,0.1032877266407013,0.28697362542152405,0.321384072303772,0.34416016936302185
ADI,0.17376966774463654,0.4066101610660553,0.41685688495635986,0.5312640070915222
ATVI,0.13912689685821533,0.3633527159690857,0.3729971945285797,0.4515109360218048
TROW,0.19325155019760132,0.4168033301830292,0.43960386514663696,0.5118808150291443
PYPL,0.15392790734767914,0.36940428614616394,0.3923364579677582,0.4855816066265106
GOOG,0.16154396533966064,0.3930266797542572,0.40192532539367676,0.505203902721405
JBHT,0.15256479382514954,0.3682432472705841,0.3905954360961914,0.427774578332901
AAPL,0.3248978555202484,0.5502981543540955,0.5699981451034546,0.7181912064552307
TMUS,0.2670155465602875,0.5050888657569885,0.5167354941368103,0.629411518573761
KHC,0.0009853688534349203,0.026861166581511497,0.031390585005283356,0.13419365882873535
ERIC,0.15116718411445618,0.3446696400642395,0.3888022303581238,0.4032911956310272
NVDA,0.24389494955539703,0.46440431475639343,0.493857204914093,0.5732762813568115
BIIB,0.01648268662393093,0.10193046182394028,0.12838491797447205,0.3914571702480316
INTU,0.22091032564640045,0.4587591886520386,0.47001099586486816,0.5665904879570007
ADBE,0.2630504071712494,0.47058025002479553,0.5128843784332275,0.553932785987854
COST,0.2884591519832611,0.5299122333526611,0.5370839238166809,0.6629852652549744
AMD,0.3908822536468506,0.6071728467941284,0.6252057552337646,0.7835738658905029
AEP,0.04863392189145088,0.204515740275383,0.22053100168704987,0.3069484829902649
ALGN,0.1505645215511322,0.33851441740989685,0.3880264461040497,0.5119524598121643
MTCH,0.2864242494106293,0.5214777588844299,0.5351861715316772,0.7287918925285339
MSFT,0.44735246896743774,0.6660236120223999,0.6688441038131714,0.7625121474266052
FB,0.18818151950836182,0.4228716194629669,0.4337989389896393,0.5339832305908203
IDXX,0.23753279447555542,0.4498894512653351,0.48737335205078125,0.5843532681465149
CHTR,0.27394530177116394,0.5148722529411316,0.5233978629112244,0.6110213994979858
AZN,0.23123258352279663,0.4450148642063141,0.4808664917945862,0.5339977145195007
EA,0.06868492066860199,0.2357051968574524,0.26207807660102844,0.2881101667881012
HON,0.0703837126493454,0.19943784177303314,0.2652992904186249,0.2661137878894806
FTNT,0.1699153184890747,0.39968323707580566,0.41220787167549133,0.47879883646965027
LULU,0.506504476070404,0.7054536938667297,0.7116912603378296,0.8713948726654053
